fight_id,event_date,weight_class,A_id,B_id,label,d_pf_win_pct,d_pf_win_pct_last5,d_pf_win_streak,d_pf_total_fights,d_pf_days_since_last,d_pf_fights_last_365d,d_car_sig_str_acc,d_car_sig_str_att_pervol,d_car_td_acc,d_car_td_att_pervol,d_car_str_def,d_car_td_def,d_car_str_def_qadj,d_car_td_def_qadj,d_car_ctrl_sec,d_car_kd,d_car_sub_att,d_trend_sig_str_acc,d_trend_td_acc,d_trend_td_attempts,d_trend_sig_output,d_trend_damage_absorbed,d_trend_winpct,d_pf_ko_losses,d_pf_sub_losses,d_pf_dec_losses,d_pf_fights_since_ko_loss,d_pf_fights_since_finish_loss,d_pf_ever_ko_loss,d_pf_ever_finish_loss,d_pf_career_damage_absorbed,d_pf_damage_absorbed_per_fight,d_pf_pct_reach_r3,d_pf_late_win_rate,d_pf_avg_fight_duration,d_pf_elo,d_pf_sos_avg_opp_elo,d_pf_sos_opp_elo_last5,d_age_at_fight,d_reach_use,d_height_in,stance_A,stance_B,stance_mismatch,A_total_fights,B_total_fights,A_is_debut,B_is_debut
f1c3abce15ef053e,2024-03-23,Women's Bantamweight,07047eb7d17fb0a2,60193e707634e560,1,,,-1.0,-1,,-1.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,-21.022479548654474,,,-6.855578370978783,0.0,1.0,Orthodox,Orthodox,0,0,1,True,False
fff3218758c513b8,2025-06-21,Women's Bantamweight,07047eb7d17fb0a2,bd532e9a2b93870c,1,-0.16666666666666663,-0.16666666666666663,-2.0,-1,42.0,0.0,-0.1815297606731499,21.333333333333336,0.625,-2.1666666666666665,0.3013599394119003,-0.3571428571428572,0.31172226399540615,-0.35590857259986597,-307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,,-1.0,-1,0,-64.0,-16.0,0.16666666666666669,0.16666666666666669,77.33333333333334,-19.144036966972863,14.013673553459967,14.013673553459967,-4.503764544832304,0.0,2.0,Orthodox,Orthodox,0,2,3,False,False
bae4de7ef8c0769e,2026-04-18,Women's Bantamweight,07047eb7d17fb0a2,51e2f44a8dbf6984,0,0.16666666666666663,0.16666666666666663,2.0,1,175.0,-1.0,-0.06776195691858344,3.833333333333343,0.5,-1.6666666666666667,0.1528136583174211,-0.16666666666666674,0.1519776394926221,-0.17390964701648848,-161.16666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,0,1,42.0,5.0,-0.33333333333333337,0.16666666666666663,-8.666666666666686,20.246095594951612,-9.788861946882207,-9.788861946882207,-4.78302532511978,0.0,0.0,Orthodox,Orthodox,0,3,2,False,False
db1c5b5a710fbdb0,2010-08-01,Lightweight,92a9aa9c93192871,07225ba28ae309b6,0,,,1.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,21.272261154534817,,,5.420944558521558,-3.0,0.0,Orthodox,Orthodox,0,1,0,False,True
a24121c70f773fe2,2010-09-15,Lightweight,83fd97284f4bb4a4,07225ba28ae309b6,0,-0.25,-0.25,0.0,3,64.0,2.0,-0.37089552238805973,79.75,,3.25,-0.24904214559386972,0.5,-0.2558843314346261,0.5048866401440093,206.75,0.75,-1.5,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0,1,65.0,16.25,0.75,0.5,192.75,17.346086305948802,-6.612340722506815,-6.612340722506815,3.753593429158112,-3.0,-1.0,Orthodox,Orthodox,0,4,1,False,False
77785292d4df807c,2010-12-11,Lightweight,d1941565abf50b16,07225ba28ae309b6,1,-0.125,0.0,3.0,6,0.0,1.0,-0.05015479876160994,33.25,0.2222222222222222,0.0,-0.13546839729119642,-0.05555555555555558,-0.13610573821233396,-0.055356498540424515,265.375,0.25,0.5,0.021761211737077735,0.00694444444444442,1.2999999999999998,3.25,-2.9000000000000004,-0.125,0.0,0.0,1.0,,,0,0,119.0,10.0,0.25,0.125,144.25,72.53425269606555,4.4119017643452025,-2.9096672007876805,6.132785763175907,-3.0,-2.0,Southpaw,Orthodox,1,8,2,False,False
295c2e1ae2d54287,2011-08-14,Lightweight,1d00756835ca67c9,07225ba28ae309b6,1,0.5,0.5,4.0,-2,15.0,-1.0,0.10485371215964828,69.0,0.35,-0.5,-0.14039649008774768,0.25714285714285723,-0.16705744643941978,0.24069947821963222,76.0,-0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,0,-1,40.0,27.0,0.25,0.25,160.75,10.628027704406122,-48.94107674134739,-48.94107674134739,6.55441478439425,-1.0,3.0,Orthodox,Orthodox,0,2,4,False,False
7a4e5bcd7336d203,2012-01-28,Featherweight,53f84637dfffab7a,07225ba28ae309b6,0,,,3.0,-5,,-2.0,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,-10.809710831226539,,,5.229295003422315,-4.365537297980666,-2.0,Southpaw,Orthodox,1,0,5,True,False
0b5c7c95b0316276,2012-06-01,Featherweight,07225ba28ae309b6,b0a6124751a56bc4,1,-0.16666666666666663,-0.2666666666666666,0.0,3,18.0,1.0,-0.030676220331392723,-17.5,0.16063348416289594,-9.166666666666668,0.08170561562609002,-0.4,0.10188912674941508,-0.3843414156295386,-331.83333333333337,0.16666666666666666,1.3333333333333333,0.006163824046340083,0.0,-0.43333333333333357,-2.3999999999999986,2.0,0.09999999999999998,1.0,1.0,-1.0,,,1,1,-17.0,-15.666666666666668,-0.5,-0.16666666666666666,-114.49999999999999,10.046919194453949,44.13420850114085,50.20292224295849,-4.1779603011635835,0.0,-2.0,Orthodox,Southpaw,1,6,3,False,False
307b12b9f08a4cbf,2012-09-22,Featherweight,d247691a6c0e9034,07225ba28ae309b6,1,0.09523809523809523,0.2666666666666666,0.0,-4,-21.0,1.0,0.019839466908980752,31.142857142857146,0.4166666666666667,-0.8095238095238095,-0.008936226340433895,-0.037878787878787845,-0.023866786755179947,-0.051314352592935375,-3.3809523809523796,0.5238095238095237,-0.9523809523809526,0.037751285647498856,0.16666666666666669,-0.9428571428571428,-0.05714285714285694,-2.371428571428572,-0.17142857142857137,-1.0,0.0,0.0,,0.0,-1,0,-5.0,14.904761904761903,-0.14285714285714285,-0.14285714285714285,54.619047619047635,-26.235594460965785,-33.67562325607969,-40.55510849066627,5.957563312799451,-4.0,-2.0,Orthodox,Orthodox,0,3,7,False,False
6453b20a65c62cfe,2013-07-06,Featherweight,f2688492b9a525a3,07225ba28ae309b6,1,0.1428571428571429,-0.2,-2.0,6,-133.0,1.0,-0.08598346098346099,118.875,-0.003734827264239071,6.875,0.06089710104725443,0.030701754385965008,0.07788909008482814,0.04464818919565283,167.89285714285714,0.01785714285714285,-0.6964285714285714,0.06909923007328928,0.3323996265172735,-1.9249999999999994,-9.17857142857143,23.028571428571432,0.3428571428571429,-2.0,-1.0,4.0,,,-1,-1,472.0,28.57142857142857,0.7321428571428571,0.375,156.125,63.57005215492313,31.861587963215243,73.1474774607509,8.002737850787135,-6.0,-4.0,Orthodox,Orthodox,0,14,8,False,False
b96e1222eb1a0faf,2014-02-15,Featherweight,07225ba28ae309b6,b6c4451cb13c9303,1,0.1111111111111111,0.06666666666666671,-1.0,6,112.0,-1.0,-0.07788788357508741,-19.111111111111114,0.022556390977443608,-3.9999999999999996,0.04166666666666663,0.08823529411764708,0.06638474344765788,0.11272355632662096,-496.6666666666667,-0.2222222222222222,1.1111111111111112,0.024753919066715258,-0.047619047619047616,0.5333333333333334,-0.8444444444444414,10.133333333333333,0.0444444444444444,2.0,1.0,-1.0,,,1,1,104.0,-4.666666666666664,-0.7777777777777778,-0.2222222222222222,-153.44444444444446,33.077899350983444,64.74161542866477,50.51288852555149,-0.6652977412731005,5.0,2.0,Orthodox,Orthodox,0,9,3,False,False
a4759c52378f9d1a,2014-06-28,Featherweight,ef7fa30364cbe7f2,07225ba28ae309b6,0,0.0,-0.19999999999999996,0.0,-4,-14.0,0.0,0.027380701384496442,30.0,0.23132183908045972,1.1,0.08638988606211961,-0.04561403508771933,0.08239804064662704,-0.052038180697334346,227.9666666666667,-0.1,-0.3666666666666666,-0.004130781613545242,-0.06279580797836382,1.1,0.9333333333333371,-8.599999999999998,0.19999999999999996,-2.0,-1.0,2.0,,,-1,-1,0.0,13.2,0.7,0.3,152.1,-23.94239780084399,-14.445656135538002,13.407181608760766,6.250513347022586,-1.0,1.0,Orthodox,Orthodox,0,6,10,False,False
18ba44e67d5c5f38,2014-12-12,Featherweight,07225ba28ae309b6,18968f97ad34f15c,1,0.019138755980861233,0.0,3.0,-8,0.0,0.0,0.017515784414392777,-30.904306220095698,-0.11257606490872207,0.038277511961722244,-0.052225996080992765,-0.09229595728451567,-0.05001880984249463,-0.09124511099218435,-88.622009569378,-0.3301435406698564,0.799043062200957,-0.07133177211368896,-0.04352844586110299,-0.16172248803827793,-6.558851674641147,11.873684210526317,0.019138755980861233,1.0,-1.0,-5.0,-1.0,-1.0,0,0,-351.0,-10.473684210526315,-0.4114832535885168,-0.1866028708133971,-81.92344497607655,10.602876109458293,8.43471893151741,-30.7262462428057,-3.397672826830938,3.0,1.0,Orthodox,Orthodox,0,11,19,False,False
ff64fc34065565d0,2015-05-30,Featherweight,6fb1ba67bef41b37,07225ba28ae309b6,0,0.059523809523809534,0.20000000000000007,-2.0,2,216.0,-2.0,0.021509009009008984,37.07142857142857,0.016200818942495976,6.36904761904762,-0.0433369926266125,-0.07911617961511042,-0.04955321199093721,-0.0855644714306239,188.17857142857144,-0.011904761904761904,-0.27380952380952395,-0.043953287561048715,0.0016989273914240766,-0.6309523809523792,1.3190476190476161,-21.383333333333333,-0.14047619047619053,-1.0,-1.0,1.0,1.0,1.0,0,0,219.0,12.583333333333332,0.4523809523809524,0.3214285714285714,98.86904761904762,24.20832100168127,-14.892712344063739,-4.261178462447333,5.177275838466805,-6.0,-2.0,Orthodox,Orthodox,0,14,12,False,False
05e2832cd5ffb7a6,2015-08-23,Featherweight,150ff4cc642270b9,07225ba28ae309b6,1,0.13461538461538458,0.19999999999999996,2.0,-1,42.0,2.0,-0.08717290794219457,107.60897435897435,0.1511627906976744,-3.141025641025641,0.14663533753916136,0.1777231777231777,0.14088780492958242,0.1715622958028784,-56.97435897435897,0.34615384615384615,-1.0448717948717947,0.012338876205911953,-0.5026833631484795,1.8589743589743593,10.732051282051284,-18.75128205128205,-0.06538461538461537,-2.0,0.0,1.0,,6.0,-1,0,236.0,21.551282051282048,0.282051282051282,0.1923076923076923,88.0128205128205,25.143516183251904,-21.546045555202454,-2.069083243688283,-2.1300479123887754,-5.0,1.0,Orthodox,Orthodox,0,12,13,False,False
164f56eb25d6a9b4,2015-12-19,Featherweight,08e908ed6d18d6a0,07225ba28ae309b6,0,0.2857142857142857,0.0,0.0,-7,232.0,-1.0,-0.1391680756212601,17.92857142857143,0.17909090909090913,0.4285714285714288,0.1715258414363463,-0.6060606060606061,0.17884199628524344,-0.6255026133903703,112.64285714285715,0.14285714285714285,-1.0714285714285716,0.16261638179603788,0.044079467443311926,1.2285714285714286,11.985714285714288,-0.5428571428571409,0.2857142857142857,-3.0,-1.0,0.0,,,-1,-1,-202.0,-6.857142857142858,0.21428571428571425,0.14285714285714285,69.57142857142856,26.472427673336142,3.79663835609108,17.40314521830942,0.9609856262833674,-1.0,0.0,Orthodox,Orthodox,0,7,14,False,False
51d3be5e8aee5cd9,2016-08-27,Featherweight,cbb682f5fcc44bfc,07225ba28ae309b6,1,-0.0444444444444444,-0.4,-4.0,-6,-126.0,1.0,-0.08286707178303138,23.711111111111116,0.105982905982906,-1.5555555555555556,0.016943629846855712,-0.06759906759906764,0.028911983531507368,-0.05906735277444586,-29.64444444444444,0.08888888888888888,-1.0,0.15604515977625905,0.543482905982906,0.8444444444444446,-5.088888888888889,15.022222222222226,0.3555555555555556,-3.0,-1.0,3.0,,,-1,-1,-30.0,10.577777777777776,0.22222222222222227,-0.15555555555555556,76.33333333333331,-53.16015860300263,30.218149443568336,14.449082395127789,2.721423682409309,-2.0,0.0,Orthodox,Orthodox,0,9,15,False,False
e322eae035f7c00f,2016-11-05,Featherweight,3974fa35c917af1d,07225ba28ae309b6,1,0.13749999999999996,0.0,0.0,-6,84.0,0.0,-0.06737766670157863,24.262500000000003,-0.11269841269841271,1.0,0.02431551499348117,-0.19429590017825316,0.028898954710362856,-0.19806075077006519,50.26249999999999,0.07500000000000001,-0.55,0.07396432464041275,0.03354664659012485,0.8000000000000007,3.5874999999999986,-0.22500000000000142,0.13749999999999996,-2.0,-2.0,1.0,0.0,2.0,0,0,-51.0,8.625,0.125,0.04999999999999999,86.07499999999999,11.718998363022592,10.16857954780653,15.353797324782136,7.408624229979466,-3.0,-2.0,Orthodox,Orthodox,0,10,16,False,False
56c7c59c9bb3b610,2017-04-08,Lightweight,b6e6c3b1dcaae0a1,07225ba28ae309b6,0,-0.02941176470588236,0.09999999999999998,1.0,-15,35.0,0.0,0.07293947137571988,37.3235294117647,-0.022167487684729037,3.588235294117647,-0.11495689655172414,0.07843137254901966,-0.11742699603751805,0.08366075832730702,142.1764705882353,-0.11764705882352941,-1.2941176470588236,0.09343800918382461,0.09127789046653145,-0.0117647058823529,2.423529411764708,-1.8235294117647065,-0.12941176470588234,-2.0,-3.0,-1.0,-3.0,0.0,0,0,-275.0,28.823529411764707,0.6470588235294117,0.2647058823529412,99.29411764705881,-44.57597809643789,5.6019631516248865,-26.696941506518897,3.025325119780973,-2.0,0.0,Orthodox,Orthodox,0,2,17,False,False
c83487136636e9bf,2017-12-02,Lightweight,e5010b1b94ca5755,07225ba28ae309b6,1,0.11111111111111105,0.4,1.0,-9,-99.0,1.0,-0.08175616327790247,50.55555555555556,-0.025000000000000022,-2.4444444444444446,-0.0026023202573340898,0.04334365325077394,-0.004918311041409051,0.04209513795662889,-6.944444444444443,0.2222222222222222,-0.9444444444444444,-0.042485476040875825,0.17107843137254902,-0.2444444444444447,-2.1888888888888953,-4.233333333333331,-0.288888888888889,-2.0,-3.0,1.0,-2.0,1.0,0,0,-75.0,12.833333333333332,0.3333333333333333,0.1111111111111111,92.5,0.9598513882733641,-6.381253996096802,-32.97070164294087,5.478439425051334,-4.0,1.0,Orthodox,Orthodox,0,9,18,False,False
e82d734674ce4d46,2018-06-09,Lightweight,07225ba28ae309b6,c47df9303d318c67,1,-0.03368421052631587,-0.19999999999999996,-3.0,-6,-21.0,-1.0,0.17871550803913655,-47.47157894736842,0.04641934293097083,-3.5642105263157893,-0.1456459210999662,-0.15314401622718055,-0.1477980665959382,-0.15521474476020003,-196.14526315789476,-0.13473684210526315,0.7557894736842106,0.062115765634408904,-0.18637417933623568,-2.164210526315789,9.490526315789472,7.59578947368421,0.16631578947368408,2.0,-1.0,-4.0,-2.0,-2.0,0,0,-310.0,-7.195789473684208,-0.36421052631578954,-0.14947368421052631,-72.56210526315789,-21.09531381177203,6.293251000759028,18.240453356666194,-7.857631759069129,4.0,3.0,Orthodox,Orthodox,0,19,25,False,False
ba766bd03090dab9,2018-09-22,Lightweight,de45aaae23dfa392,07225ba28ae309b6,0,-0.21666666666666673,-0.06666666666666671,-2.0,-17,1099.0,-2.0,-0.11832061068702288,1.9666666666666615,-0.21269841269841266,-1.4833333333333332,-0.04643341972109094,-0.22499999999999998,-0.06011490486938048,-0.24232507298011985,6.166666666666671,-0.1,-0.9666666666666668,0.0032679738562091387,0.1428571428571429,0.4500000000000002,-5.450000000000001,-0.5500000000000007,-0.15000000000000002,-4.0,-2.0,0.0,,1.0,-1,0,-382.0,-8.05,0.033333333333333326,-0.2,103.94999999999999,-85.2337503158717,-38.32093170718872,-39.05559155086303,-0.2683093771389444,-3.0,0.0,Orthodox,Orthodox,0,3,20,False,False
f3e289f1423c0e6f,2018-12-15,Lightweight,07225ba28ae309b6,d1941565abf50b16,1,-0.02857142857142858,0.39999999999999997,1.0,-9,-14.0,0.0,0.094206091988848,-30.528571428571425,0.004117344312918159,0.2904761904761908,-0.057102524205653205,0.12112676056338023,-0.057651982946965386,0.12606842265928558,-44.8,-0.004761904761904773,-0.04761904761904745,0.07265390796307075,-0.44537760518203134,1.6904761904761907,14.49047619047619,-29.5047619047619,-0.42857142857142855,2.0,1.0,-6.0,1.0,1.0,0,0,-479.0,-9.695238095238096,-0.3142857142857143,-0.14285714285714285,-73.63809523809522,23.687412169557092,3.241986198939003,-19.575881252705585,-6.13278576317591,3.0,2.0,Orthodox,Southpaw,1,21,30,False,False
85036b967403cdab,2019-02-02,Lightweight,07225ba28ae309b6,2747c60e42d9d75f,1,-0.40909090909090906,-0.19999999999999996,-2.0,17,-197.0,2.0,0.06997665696225769,-87.11818181818182,0.09313725490196079,0.6909090909090909,-0.018574304222536697,-0.22352941176470587,-0.011858842694339566,-0.22003778006304653,73.77272727272727,-0.3090909090909091,1.2727272727272727,0.033570340274250876,-0.27352941176470585,1.0909090909090908,10.027272727272727,-7.4,-0.2090909090909091,4.0,3.0,1.0,,,1,1,243.0,-19.4,-0.32727272727272727,-0.41818181818181815,-57.0181818181818,5.027502347704058,19.63519427823917,7.783429419257345,-0.4626967830253257,1.0,1.0,Orthodox,Southpaw,1,22,5,False,False
5782666ca117fa5b,2019-05-18,Lightweight,07225ba28ae309b6,6fb1ba67bef41b37,1,-0.02766798418972327,0.20000000000000007,2.0,1,15.0,1.0,-0.0070597936250243465,-45.792490118577085,0.09103260869565216,-5.727272727272727,0.03610814218947034,0.15696202531645564,0.044870075360299855,0.1689366376400167,-160.35968379446638,-0.003952569169960479,0.16996047430830052,0.045683905363733956,-0.36351284584980237,-0.927272727272727,12.256126482213439,-10.32450592885376,-0.22766798418972334,3.0,2.0,-3.0,-9.0,-3.0,0,0,-373.0,-17.875494071146242,-0.466403162055336,-0.28063241106719367,-97.62450592885378,12.509597267410527,22.46853939073594,13.66512545566161,-5.177275838466805,6.0,2.0,Orthodox,Orthodox,0,23,22,False,False
7afe2a15ae7359e9,2019-11-16,Lightweight,7026eca45f65377b,07225ba28ae309b6,0,-0.025000000000000022,-0.4,-4.0,-19,-42.0,-1.0,0.042563314302444755,82.03333333333333,-0.04192546583850931,2.7249999999999996,0.05109196256128368,-0.08974358974358976,0.033190849547406254,-0.10952906457788603,200.8416666666667,-0.125,-1.25,0.01679841897233203,0.23188405797101447,-1.675,0.30833333333333357,5.7666666666666675,0.375,-2.0,-3.0,-1.0,-4.0,-4.0,0,0,-278.0,21.033333333333335,0.35,0.23333333333333336,76.36666666666665,-124.62346967787062,-49.761830833590466,-60.050031526116754,1.111567419575632,-6.0,-1.0,Orthodox,Orthodox,0,5,24,False,False
e0b323dae5bf4c90,2020-03-14,Lightweight,07225ba28ae309b6,ee9ebceabfd16fa7,1,-0.04749999999999999,0.6,5.0,9,-14.0,0.0,0.08150882335253984,-68.0675,0.0014880952380952328,-3.2,0.018745651669758834,-0.15384615384615385,0.0138042055347809,-0.16708546359690635,-204.84,0.0975,0.5125,-0.01738153264766329,-0.12549603174603174,2.6,24.6025,-24.7025,-0.6475,3.0,1.0,-1.0,-4.0,5.0,0,0,-116.0,-18.2975,-0.3225,-0.1525,-97.17500000000001,34.83438222031987,-15.95093245601015,-82.80336921534467,2.882956878850102,-3.0,1.0,Orthodox,Orthodox,0,25,16,False,False
b7b867eb3c3cf163,2020-12-12,Lightweight,07225ba28ae309b6,22a92d7f62195791,1,-0.2285067873303167,0.19999999999999996,8.0,9,56.0,0.0,0.06196608272658827,-96.84389140271492,-0.006036217303822922,1.907239819004525,-0.058446597081424745,-0.1785714285714286,-0.06396079227652707,-0.18931094649263158,63.58823529411765,-0.022624434389140274,0.3484162895927603,-0.027648657641920982,-0.5060362173038229,1.5072398190045249,56.233484162895934,-44.32036199095023,-0.42850678733031666,3.0,3.0,0.0,7.0,7.0,0,0,-215.0,-23.479638009049772,-0.1425339366515837,-0.10180995475113122,-101.63800904977376,-38.730940937329024,-8.481523104624557,-46.84424837152528,-5.6783025325119745,-2.0,-1.0,Orthodox,Orthodox,0,26,17,False,False
fef29aa73bd5b907,2021-05-15,Lightweight,07225ba28ae309b6,4b93a88f3b1de35b,1,-0.33333333333333337,0.0,7.0,26,42.0,0.0,-0.18497693194925036,18.814814814814817,,2.740740740740741,-0.03811403508771938,,-0.05820543940447598,,103.55555555555556,-0.8518518518518519,1.2962962962962963,-0.08967041853928859,,1.540740740740741,-9.592592592592592,1.792592592592591,-0.33333333333333337,4.0,3.0,1.0,,,1,1,543.0,12.407407407407408,0.2962962962962963,0.2222222222222222,0.2962962962963047,168.65839634535723,-48.07928770136891,2.4375317641822676,-3.4825462012320294,3.0,2.0,Orthodox,Orthodox,0,27,1,False,False
7d4e49d8a6678157,2022-05-07,Lightweight,07225ba28ae309b6,9e8f6c728eb01124,1,0.02298850574712652,0.19999999999999996,9.0,20,-35.0,1.0,-0.06829630782857044,-83.29501915708812,0.4146341463414634,2.7164750957854404,-0.02944401444788436,-0.16541353383458657,-0.055668363697806145,-0.20567008239525297,93.51340996168582,-0.2375478927203065,1.3103448275862069,-0.022499887764424242,,0.11647509578544041,-21.7264367816092,30.521072796934867,-0.17701149425287344,2.0,2.0,1.0,4.0,9.0,0,0,-86.0,-58.52107279693487,-0.1340996168582375,0.019157088122605387,-42.609195402298866,121.61548225191223,-67.32894597003337,-34.31432664182739,-0.9226557152635166,4.0,-1.0,Orthodox,Orthodox,0,29,9,False,False
523815acf1bb2420,2022-10-22,Lightweight,07225ba28ae309b6,275aca31f61ba28c,0,-0.21666666666666667,0.0,1.0,18,-70.0,0.0,-0.04149604888093894,9.449999999999996,-0.24825618262523785,-0.3999999999999999,-0.1633795517659482,-0.31092436974789917,-0.16723816412952597,-0.3203530368620098,-169.88333333333333,0.06666666666666668,0.5833333333333333,-0.11919769945708336,0.015480081111025834,-0.20000000000000018,-11.633333333333336,10.949999999999998,-0.21666666666666667,3.0,3.0,1.0,1.0,1.0,0,0,567.0,14.25,-0.2,-0.26666666666666666,-55.883333333333354,54.07678640470817,7.3986012010566355,64.94007620030993,2.026009582477755,4.0,0.0,Orthodox,Southpaw,1,30,12,False,False
40e8bf8ce508c436,2023-06-10,Lightweight,08af939f41b5a57b,07225ba28ae309b6,0,0.08448540706605223,0.19999999999999996,9.0,-10,0.0,0.0,-0.04229159367912527,28.20122887864823,-0.06265664160401002,0.9093701996927805,0.07473797285642858,0.24879227053140096,0.07607297744503894,0.25750139646886316,113.15975422427036,0.1075268817204301,-0.7188940092165899,0.058366081978550366,-0.10111818006554846,-1.6906298003072195,10.964669738863286,-8.380030721966207,-0.11551459293394772,-1.0,-3.0,-1.0,-4.0,8.0,0,0,-181.0,1.9800307219662052,0.13824884792626724,0.1551459293394777,81.02611367127497,-8.434805483132322,-5.519141054306374,-44.09867708557317,0.4490075290896698,-2.0,0.0,Southpaw,Orthodox,1,21,31,False,False
01f7c28804746979,2024-04-13,Lightweight,07225ba28ae309b6,eae48ff31db420c2,0,-0.11250000000000004,0.0,-2.0,22,175.0,-1.0,0.058400801912252276,-53.96875,0.036363636363636376,-5.04375,-0.027324582392987184,-0.19444444444444442,-0.025372014287335043,-0.1995540339017179,-173.28750000000002,-0.04999999999999999,1.25,-0.05000033792363884,0.33434343434343433,-0.04375000000000018,-7.118749999999999,2.0625,-0.11250000000000004,4.0,4.0,-1.0,,,1,1,466.0,-1.6625000000000014,-0.41874999999999996,-0.28125,-81.90625,107.7298024054785,9.14327226870978,68.66389709907071,6.984257357973988,2.0,3.0,Orthodox,Orthodox,0,32,10,False,False
4f4189009a190e35,2024-11-16,Lightweight,4b93a88f3b1de35b,07225ba28ae309b6,0,-0.2666666666666666,-0.19999999999999996,0.0,-28,518.0,-1.0,-0.07734969631464134,50.61212121212122,-0.04285714285714287,0.22424242424242413,-0.08265246994060549,-0.05102040816326525,-0.06459694979683167,-0.02759664773707171,16.284848484848496,0.1575757575757576,-1.1333333333333333,0.037296439736829834,-0.4,-0.7757575757575756,9.278787878787877,-11.242424242424242,-0.06666666666666665,-3.0,-3.0,-1.0,-11.0,-2.0,0,0,-545.0,18.442424242424245,0.09696969696969698,-0.21212121212121213,-32.95151515151515,-192.9560185008845,78.06061767542042,-18.099178669108824,3.482546201232033,-3.0,-2.0,Orthodox,Orthodox,0,5,33,False,False
7a64d63e12618ba7,2025-06-28,Lightweight,54f64b5e283b0ce7,07225ba28ae309b6,1,0.32352941176470584,0.4,7.0,-26,21.0,0.0,-0.07901048088779283,54.31617647058823,0.20904925544100805,-0.6029411764705883,0.15137650321357143,0.36857142857142855,0.17109694036570555,0.40447219594937434,-3.036764705882348,0.5147058823529411,-0.6029411764705883,0.09722686429751587,-0.12428407789232526,0.5970588235294116,-6.000000000000007,0.3088235294117645,-0.07647058823529418,-4.0,-4.0,-2.0,,,-1,-1,-521.0,14.691176470588236,0.0514705882352941,0.13970588235294118,42.55882352941177,-47.27495914392398,28.375767934780015,5.751683670393049,-7.263518138261464,-5.0,-3.0,Orthodox,Orthodox,0,8,34,False,False
79865287be90e4be,2025-10-11,Lightweight,07225ba28ae309b6,72db2a14ffa73ece,1,-0.07012987012987015,-0.4,-2.0,24,-28.0,1.0,0.03349788630548445,-34.737662337662336,0.025518341307814996,-9.262337662337663,-0.10533445139650377,-0.349090909090909,-0.11395052513390991,-0.37197286392860573,-97.79480519480518,0.13766233766233765,1.2233766233766235,-0.06440282291437371,0.14158976987924354,0.1376623376623365,-2.485714285714284,16.324675324675326,0.32987012987012987,5.0,4.0,-1.0,,,1,1,436.0,-13.724675324675324,-0.3220779220779221,-0.13506493506493508,-76.06753246753246,78.15374057236227,-8.01637147642009,43.25952014659856,1.1498973305954792,4.0,0.0,Orthodox,Southpaw,1,35,11,False,False
f030febede41c661,2026-03-07,Lightweight,07225ba28ae309b6,150ff4cc642270b9,1,-0.07526881720430112,-0.20000000000000007,0.0,5,-84.0,1.0,0.06741650923626274,-199.42025089605733,-0.1333333333333333,2.293906810035842,-0.09888943443357834,-0.2821492233256939,-0.10862926439243425,-0.30335575806537474,82.09856630824373,-0.16487455197132617,0.9829749103942653,-0.027551293939806376,,-0.906093189964158,12.607885304659494,10.76738351254479,0.12473118279569895,4.0,3.0,-4.0,0.0,0.0,0,0,-1533.0,-53.3673835125448,-0.5331541218637993,-0.3906810035842294,-98.4820788530466,-17.30400485258656,-11.58073444768911,-17.23592638896821,2.1300479123887754,5.0,-1.0,Orthodox,Orthodox,0,36,31,False,False
63e4cd10ed47f1a8,2014-08-23,Women's Bantamweight,dcbf01d605681ad1,072a10e85f7d4bff,0,,,-1.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,-20.0,,,2.956878850102669,0.6418170742116871,3.0,Orthodox,Orthodox,0,1,0,False,True
cc7afab68363e076,2015-04-04,Women's Bantamweight,072a10e85f7d4bff,3253b16d38ae087d,0,0.0,0.0,0.0,0,-266.0,1.0,-0.1286549707602339,-40.0,-0.6,3.0,0.337037037037037,,0.3298765432098766,,-113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,21.0,21.0,1.0,1.0,1.0,-1.150022555690839,-20.0,-20.0,0.041067761806981906,-4.641817074211687,-3.0,Orthodox,Orthodox,0,1,1,False,False
7fce3efc5d2add6e,2016-11-19,Women's Bantamweight,072a10e85f7d4bff,c7d297714d9ab1a4,0,0.0,0.0,1.0,-2,323.0,-1.0,-0.10781351176343618,-92.5,-0.5714285714285714,3.25,-0.19316981928983012,-0.6666666666666667,-0.19551807178965475,-0.6688872967480226,92.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,,,1,1,-92.0,-7.5,-0.25,0.25,16.0,2.2324114262128205,-4.996417683050822,-4.996417683050822,-12.123203285420946,-3.641817074211687,-3.0,Orthodox,Orthodox,0,2,4,False,False
