event_name,event_url,fight_url,fighter_names,fighter_ids,winner,result_raw,method,round,time,weight_class,totals,per_round_breakdown
UFC 41: Onslaught,http://ufcstats.com/event-details/bba678d312590087,http://ufcstats.com/fight-details/62ed2b178310306e,Gan McGee | Alexandre Dantas,d90b630e0561818b | 8dc46e9a7895ce1a,Gan McGee,win,KO/TKO,1,4:49,Heavyweight,"{""rows"": [{""Fighter"": [""Gan McGee"", ""Alexandre Dantas""], ""KD"": [""0"", ""0""], ""Sig. str."": [""9 of 23"", ""1 of 4""], ""Sig. str. %"": [""39%"", ""25%""], ""Total str."": [""13 of 28"", ""1 of 4""], ""Td"": [""0 of 0"", ""0 of 7""], ""Td %"": [""---"", ""0%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:22"", ""1:56""]}], ""fighters"": [""Gan McGee"", ""Alexandre Dantas""]}",Per round RD1 9 of 23 - 39% 1 of 4 - 25% Landed Attempted
UFC 41: Onslaught,http://ufcstats.com/event-details/bba678d312590087,http://ufcstats.com/fight-details/0dade757305afebd,Yves Edwards | Rich Clementi,5f04e3d58d9ce982 | 7d21de9c6d7c98b2,Yves Edwards,win,Submission,3,4:07,Lightweight,"{""rows"": [{""Fighter"": [""Yves Edwards"", ""Rich Clementi""], ""KD"": [""1"", ""0""], ""Sig. str."": [""51 of 96"", ""31 of 64""], ""Sig. str. %"": [""53%"", ""48%""], ""Total str."": [""79 of 129"", ""59 of 95""], ""Td"": [""0 of 0"", ""2 of 8""], ""Td %"": [""---"", ""25%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:33"", ""3:26""]}], ""fighters"": [""Yves Edwards"", ""Rich Clementi""]}",Per round RD1 28 of 48 - 58% 16 of 27 - 59% RD2 13 of 28 - 46% 10 of 25 - 40% RD3 10 of 20 - 50% 5 of 12 - 41% Landed Attempted
UFC 40: Vendetta,http://ufcstats.com/event-details/e06fd1260ac865a7,http://ufcstats.com/fight-details/9e6f956caa7b549b,Tito Ortiz | Ken Shamrock,2f732dd9210d301f | 63b65af1c5cb02cb,Tito Ortiz,win,KO/TKO,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Tito Ortiz"", ""Ken Shamrock""], ""KD"": [""0"", ""0""], ""Sig. str."": [""74 of 126"", ""12 of 44""], ""Sig. str. %"": [""58%"", ""27%""], ""Total str."": [""155 of 214"", ""48 of 84""], ""Td"": [""3 of 5"", ""0 of 1""], ""Td %"": [""60%"", ""0%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""10:27"", ""0:01""]}], ""fighters"": [""Tito Ortiz"", ""Ken Shamrock""]}",Per round RD1 19 of 30 - 63% 1 of 7 - 14% RD2 21 of 39 - 53% 6 of 18 - 33% RD3 34 of 57 - 59% 5 of 19 - 26% Landed Attempted
UFC 40: Vendetta,http://ufcstats.com/event-details/e06fd1260ac865a7,http://ufcstats.com/fight-details/9a0865000a3d642e,Chuck Liddell | Renato Sobral,a390eb8a9b2df298 | d468288756ae3982,Chuck Liddell,win,KO/TKO,1,2:55,Light Heavyweight,"{""rows"": [{""Fighter"": [""Chuck Liddell"", ""Renato Sobral""], ""KD"": [""1"", ""0""], ""Sig. str."": [""13 of 35"", ""10 of 18""], ""Sig. str. %"": [""37%"", ""55%""], ""Total str."": [""13 of 35"", ""10 of 18""], ""Td"": [""0 of 0"", ""0 of 2""], ""Td %"": [""---"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:02"", ""0:00""]}], ""fighters"": [""Chuck Liddell"", ""Renato Sobral""]}",Per round RD1 13 of 35 - 37% 10 of 18 - 55% Landed Attempted
UFC 40: Vendetta,http://ufcstats.com/event-details/e06fd1260ac865a7,http://ufcstats.com/fight-details/b0bb09e4ca8343af,Matt Hughes | Gil Castillo,621a6c59f88a44fe | 31ceaf0e670c1578,Matt Hughes,win,TKO - Doctor's Stoppage,1,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Matt Hughes"", ""Gil Castillo""], ""KD"": [""0"", ""0""], ""Sig. str."": [""22 of 32"", ""1 of 2""], ""Sig. str. %"": [""68%"", ""50%""], ""Total str."": [""36 of 46"", ""1 of 2""], ""Td"": [""1 of 1"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""4:04"", ""0:00""]}], ""fighters"": [""Matt Hughes"", ""Gil Castillo""]}",Per round RD1 22 of 32 - 68% 1 of 2 - 50% Landed Attempted
UFC 40: Vendetta,http://ufcstats.com/event-details/e06fd1260ac865a7,http://ufcstats.com/fight-details/497a87188392e057,Carlos Newton | Pete Spratt,952f6fa06f25a0ec | c3ea8deeba00462b,Carlos Newton,win,Submission,1,1:45,Welterweight,"{""rows"": [{""Fighter"": [""Carlos Newton"", ""Pete Spratt""], ""KD"": [""0"", ""0""], ""Sig. str."": [""0 of 0"", ""1 of 2""], ""Sig. str. %"": [""---"", ""50%""], ""Total str."": [""0 of 0"", ""3 of 4""], ""Td"": [""1 of 1"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:18"", ""0:02""]}], ""fighters"": [""Carlos Newton"", ""Pete Spratt""]}",Per round RD1 0 of 0 - 0% 1 of 2 - 50% Landed Attempted
UFC 40: Vendetta,http://ufcstats.com/event-details/e06fd1260ac865a7,http://ufcstats.com/fight-details/68b141785f76575b,Robbie Lawler | Tiki Ghosn,f2925e6db404bf1d | cb6783c39c01d896,Robbie Lawler,win,KO/TKO,1,1:29,Welterweight,"{""rows"": [{""Fighter"": [""Robbie Lawler"", ""Tiki Ghosn""], ""KD"": [""1"", ""0""], ""Sig. str."": [""5 of 11"", ""7 of 14""], ""Sig. str. %"": [""45%"", ""50%""], ""Total str."": [""5 of 11"", ""7 of 14""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:02"", ""0:00""]}], ""fighters"": [""Robbie Lawler"", ""Tiki Ghosn""]}",Per round RD1 5 of 11 - 45% 7 of 14 - 50% Landed Attempted
UFC 40: Vendetta,http://ufcstats.com/event-details/e06fd1260ac865a7,http://ufcstats.com/fight-details/9d9c2c8802d21887,Andrei Arlovski | Ian Freeman,3738e68d2261e60f | b4bc2e3353a770b5,Andrei Arlovski,win,KO/TKO,1,1:18,Heavyweight,"{""rows"": [{""Fighter"": [""Andrei Arlovski"", ""Ian Freeman""], ""KD"": [""1"", ""0""], ""Sig. str."": [""14 of 26"", ""1 of 11""], ""Sig. str. %"": [""53%"", ""9%""], ""Total str."": [""14 of 26"", ""1 of 11""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:03"", ""0:00""]}], ""fighters"": [""Andrei Arlovski"", ""Ian Freeman""]}",Per round RD1 14 of 26 - 53% 1 of 11 - 9% Landed Attempted
UFC 40: Vendetta,http://ufcstats.com/event-details/e06fd1260ac865a7,http://ufcstats.com/fight-details/754882d95491d287,Vladimir Matyushenko | Travis Wiuff,ccdd90bd1fc7dab6 | 7f9f528cb72a6ed1,Vladimir Matyushenko,win,KO/TKO,1,4:10,Heavyweight,"{""rows"": [{""Fighter"": [""Vladimir Matyushenko"", ""Travis Wiuff""], ""KD"": [""0"", ""0""], ""Sig. str."": [""24 of 32"", ""0 of 0""], ""Sig. str. %"": [""75%"", ""---""], ""Total str."": [""56 of 66"", ""3 of 3""], ""Td"": [""2 of 3"", ""0 of 3""], ""Td %"": [""66%"", ""0%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:17"", ""0:03""]}], ""fighters"": [""Vladimir Matyushenko"", ""Travis Wiuff""]}",Per round RD1 24 of 32 - 75% 0 of 0 - 0% Landed Attempted
UFC 40: Vendetta,http://ufcstats.com/event-details/e06fd1260ac865a7,http://ufcstats.com/fight-details/e66eebeff23ceb1e,Phillip Miller | Mark Weir,18aecaf50f52e4c3 | 9ccdd2ce45903f34,Phillip Miller,win,Submission,2,4:50,Middleweight,"{""rows"": [{""Fighter"": [""Phillip Miller"", ""Mark Weir""], ""KD"": [""0"", ""1""], ""Sig. str."": [""10 of 21"", ""19 of 31""], ""Sig. str. %"": [""47%"", ""61%""], ""Total str."": [""20 of 33"", ""39 of 57""], ""Td"": [""2 of 2"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""1"", ""3""], ""Rev."": [""1"", ""1""], ""Ctrl"": [""6:32"", ""2:41""]}], ""fighters"": [""Phillip Miller"", ""Mark Weir""]}",Per round RD1 9 of 14 - 64% 1 of 3 - 33% RD2 1 of 7 - 14% 18 of 28 - 64% Landed Attempted
UFC 39: The Warriors Return,http://ufcstats.com/event-details/0cf935519d439ba6,http://ufcstats.com/fight-details/e06ff3d3f1c0ab69,Ricco Rodriguez | Randy Couture,50cc91ce2982785d | 0aa92558424ced9e,Ricco Rodriguez,win,KO/TKO,5,3:04,Heavyweight,"{""rows"": [{""Fighter"": [""Ricco Rodriguez"", ""Randy Couture""], ""KD"": [""0"", ""0""], ""Sig. str."": [""39 of 80"", ""39 of 78""], ""Sig. str. %"": [""48%"", ""50%""], ""Total str."": [""128 of 172"", ""75 of 114""], ""Td"": [""4 of 5"", ""5 of 5""], ""Td %"": [""80%"", ""100%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""1""], ""Ctrl"": [""11:04"", ""8:47""]}], ""fighters"": [""Ricco Rodriguez"", ""Randy Couture""]}",Per round RD1 6 of 19 - 31% 10 of 23 - 43% RD2 2 of 2 - 100% 12 of 29 - 41% RD3 3 of 6 - 50% 9 of 12 - 75% RD4 16 of 33 - 48% 4 of 7 - 57% RD5 12 of 20 - 60% 4 of 7 - 57% Landed Attempted
UFC 39: The Warriors Return,http://ufcstats.com/event-details/0cf935519d439ba6,http://ufcstats.com/fight-details/ffe4379d6bd1e82b,Tim Sylvia | Wesley Correira,2a542ee8a8b83559 | 4e9fb05d7e5e61b8,Tim Sylvia,win,KO/TKO,2,1:43,Heavyweight,"{""rows"": [{""Fighter"": [""Tim Sylvia"", ""Wesley Correira""], ""KD"": [""0"", ""0""], ""Sig. str."": [""138 of 214"", ""26 of 65""], ""Sig. str. %"": [""64%"", ""40%""], ""Total str."": [""155 of 232"", ""26 of 65""], ""Td"": [""0 of 0"", ""0 of 1""], ""Td %"": [""---"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:03"", ""0:00""]}], ""fighters"": [""Tim Sylvia"", ""Wesley Correira""]}",Per round RD1 94 of 149 - 63% 22 of 56 - 39% RD2 44 of 65 - 67% 4 of 9 - 44% Landed Attempted
UFC 39: The Warriors Return,http://ufcstats.com/event-details/0cf935519d439ba6,http://ufcstats.com/fight-details/b0ed7f6450ad33c5,BJ Penn | Matt Serra,73c7cfa551289285 | 86dfed7cc24a9fa7,BJ Penn,win,Decision - Unanimous,3,5:00,Lightweight,"{""rows"": [{""Fighter"": [""BJ Penn"", ""Matt Serra""], ""KD"": [""0"", ""0""], ""Sig. str."": [""32 of 52"", ""8 of 49""], ""Sig. str. %"": [""61%"", ""16%""], ""Total str."": [""71 of 92"", ""22 of 63""], ""Td"": [""1 of 1"", ""1 of 17""], ""Td %"": [""100%"", ""5%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:55"", ""4:19""]}], ""fighters"": [""BJ Penn"", ""Matt Serra""]}",Per round RD1 14 of 20 - 70% 1 of 11 - 9% RD2 5 of 9 - 55% 5 of 14 - 35% RD3 13 of 23 - 56% 2 of 24 - 8% Landed Attempted
UFC 39: The Warriors Return,http://ufcstats.com/event-details/0cf935519d439ba6,http://ufcstats.com/fight-details/826b03504b9bad4e,Caol Uno | Din Thomas,eb1723480fa2f96c | 40a604761ca7d64d,Caol Uno,win,Decision - Unanimous,3,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Caol Uno"", ""Din Thomas""], ""KD"": [""0"", ""0""], ""Sig. str."": [""35 of 56"", ""11 of 24""], ""Sig. str. %"": [""62%"", ""45%""], ""Total str."": [""85 of 112"", ""59 of 78""], ""Td"": [""0 of 0"", ""3 of 6""], ""Td %"": [""---"", ""50%""], ""Sub. att"": [""0"", ""4""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""9:14"", ""3:31""]}], ""fighters"": [""Caol Uno"", ""Din Thomas""]}",Per round RD1 3 of 5 - 60% 5 of 10 - 50% RD2 15 of 23 - 65% 2 of 5 - 40% RD3 17 of 28 - 60% 4 of 9 - 44% Landed Attempted
UFC 39: The Warriors Return,http://ufcstats.com/event-details/0cf935519d439ba6,http://ufcstats.com/fight-details/56ba0c15cf501669,Gan McGee | Pedro Rizzo,d90b630e0561818b | b44f39a5c6596953,Gan McGee,win,KO/TKO,1,5:00,Heavyweight,"{""rows"": [{""Fighter"": [""Gan McGee"", ""Pedro Rizzo""], ""KD"": [""0"", ""0""], ""Sig. str."": [""17 of 58"", ""14 of 28""], ""Sig. str. %"": [""29%"", ""50%""], ""Total str."": [""17 of 58"", ""14 of 28""], ""Td"": [""0 of 3"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:11"", ""0:00""]}], ""fighters"": [""Gan McGee"", ""Pedro Rizzo""]}",Per round RD1 17 of 58 - 29% 14 of 28 - 50% Landed Attempted
UFC 39: The Warriors Return,http://ufcstats.com/event-details/0cf935519d439ba6,http://ufcstats.com/fight-details/20a6710c50698166,Phil Baroni | Dave Menne,1652f3213655b935 | 275cafc9de131c83,Phil Baroni,win,KO/TKO,1,0:18,Middleweight,"{""rows"": [{""Fighter"": [""Phil Baroni"", ""Dave Menne""], ""KD"": [""1"", ""0""], ""Sig. str."": [""8 of 13"", ""1 of 7""], ""Sig. str. %"": [""61%"", ""14%""], ""Total str."": [""8 of 13"", ""1 of 7""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:00""]}], ""fighters"": [""Phil Baroni"", ""Dave Menne""]}",Per round RD1 8 of 13 - 61% 1 of 7 - 14% Landed Attempted
UFC 39: The Warriors Return,http://ufcstats.com/event-details/0cf935519d439ba6,http://ufcstats.com/fight-details/e7183e758f6b8bda,Matt Lindland | Ivan Salaverry,0e041d43a47d2e4b | 394f55ebca199124,Matt Lindland,win,Decision - Unanimous,3,5:00,Middleweight,"{""rows"": [{""Fighter"": [""Matt Lindland"", ""Ivan Salaverry""], ""KD"": [""0"", ""0""], ""Sig. str."": [""16 of 63"", ""32 of 70""], ""Sig. str. %"": [""25%"", ""45%""], ""Total str."": [""85 of 145"", ""50 of 89""], ""Td"": [""6 of 9"", ""0 of 2""], ""Td %"": [""66%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""1""], ""Ctrl"": [""7:59"", ""0:36""]}], ""fighters"": [""Matt Lindland"", ""Ivan Salaverry""]}",Per round RD1 2 of 9 - 22% 4 of 5 - 80% RD2 8 of 13 - 61% 6 of 15 - 40% RD3 6 of 41 - 14% 22 of 50 - 44% Landed Attempted
UFC 39: The Warriors Return,http://ufcstats.com/event-details/0cf935519d439ba6,http://ufcstats.com/fight-details/9e62f31318d21a32,Sean Sherk | Benji Radach,029880cdbf5ca089 | 01b39decaf0abf6a,Sean Sherk,win,TKO - Doctor's Stoppage,1,4:16,Welterweight,"{""rows"": [{""Fighter"": [""Sean Sherk"", ""Benji Radach""], ""KD"": [""0"", ""0""], ""Sig. str."": [""6 of 8"", ""7 of 18""], ""Sig. str. %"": [""75%"", ""38%""], ""Total str."": [""15 of 17"", ""36 of 47""], ""Td"": [""1 of 5"", ""0 of 0""], ""Td %"": [""20%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:08"", ""0:07""]}], ""fighters"": [""Sean Sherk"", ""Benji Radach""]}",Per round RD1 6 of 8 - 75% 7 of 18 - 38% Landed Attempted
UFC 38: Brawl at the Hall,http://ufcstats.com/event-details/1dc56b59cb28425d,http://ufcstats.com/fight-details/0f6dd5d9a96ceb9d,Matt Hughes | Carlos Newton,621a6c59f88a44fe | 952f6fa06f25a0ec,Matt Hughes,win,KO/TKO,4,3:37,Welterweight,"{""rows"": [{""Fighter"": [""Matt Hughes"", ""Carlos Newton""], ""KD"": [""0"", ""0""], ""Sig. str."": [""58 of 77"", ""3 of 9""], ""Sig. str. %"": [""75%"", ""33%""], ""Total str."": [""104 of 123"", ""8 of 14""], ""Td"": [""4 of 6"", ""0 of 1""], ""Td %"": [""66%"", ""0%""], ""Sub. att"": [""1"", ""1""], ""Rev."": [""0"", ""1""], ""Ctrl"": [""16:15"", ""0:51""]}], ""fighters"": [""Matt Hughes"", ""Carlos Newton""]}",Per round RD1 7 of 10 - 70% 0 of 2 - 0% RD2 18 of 22 - 81% 0 of 1 - 0% RD3 22 of 27 - 81% 3 of 5 - 60% RD4 11 of 18 - 61% 0 of 1 - 0% Landed Attempted
UFC 38: Brawl at the Hall,http://ufcstats.com/event-details/1dc56b59cb28425d,http://ufcstats.com/fight-details/2a2f50039ac636d0,Ian Freeman | Frank Mir,b4bc2e3353a770b5 | 1ff9589f9065a9ed,Ian Freeman,win,KO/TKO,1,4:35,Heavyweight,"{""rows"": [{""Fighter"": [""Ian Freeman"", ""Frank Mir""], ""KD"": [""0"", ""0""], ""Sig. str."": [""34 of 44"", ""6 of 10""], ""Sig. str. %"": [""77%"", ""60%""], ""Total str."": [""60 of 70"", ""6 of 10""], ""Td"": [""0 of 0"", ""1 of 5""], ""Td %"": [""---"", ""20%""], ""Sub. att"": [""0"", ""3""], ""Rev."": [""1"", ""0""], ""Ctrl"": [""2:56"", ""0:14""]}], ""fighters"": [""Ian Freeman"", ""Frank Mir""]}",Per round RD1 34 of 44 - 77% 6 of 10 - 60% Landed Attempted
UFC 38: Brawl at the Hall,http://ufcstats.com/event-details/1dc56b59cb28425d,http://ufcstats.com/fight-details/38d8b19a1ef5942a,Mark Weir | Eugene Jackson,9ccdd2ce45903f34 | ce783bf73b5131f9,Mark Weir,win,KO/TKO,1,0:10,Middleweight,"{""rows"": [{""Fighter"": [""Mark Weir"", ""Eugene Jackson""], ""KD"": [""1"", ""0""], ""Sig. str."": [""4 of 6"", ""0 of 1""], ""Sig. str. %"": [""66%"", ""0%""], ""Total str."": [""4 of 6"", ""0 of 1""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:01"", ""0:00""]}], ""fighters"": [""Mark Weir"", ""Eugene Jackson""]}",Per round RD1 4 of 6 - 66% 0 of 1 - 0% Landed Attempted
UFC 38: Brawl at the Hall,http://ufcstats.com/event-details/1dc56b59cb28425d,http://ufcstats.com/fight-details/fb93d1cafcc6b455,Genki Sudo | Leigh Remedios,99dd0147dc4ef80c | 918db42c3637916f,Genki Sudo,win,Submission,2,1:38,Lightweight,"{""rows"": [{""Fighter"": [""Genki Sudo"", ""Leigh Remedios""], ""KD"": [""0"", ""0""], ""Sig. str."": [""9 of 29"", ""5 of 12""], ""Sig. str. %"": [""31%"", ""41%""], ""Total str."": [""17 of 37"", ""32 of 42""], ""Td"": [""2 of 3"", ""0 of 0""], ""Td %"": [""66%"", ""---""], ""Sub. att"": [""3"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:31"", ""1:26""]}], ""fighters"": [""Genki Sudo"", ""Leigh Remedios""]}",Per round RD1 9 of 27 - 33% 2 of 7 - 28% RD2 0 of 2 - 0% 3 of 5 - 60% Landed Attempted
UFC 38: Brawl at the Hall,http://ufcstats.com/event-details/1dc56b59cb28425d,http://ufcstats.com/fight-details/90b36806779330b9,Phillip Miller | James Zikic,18aecaf50f52e4c3 | 4b4fc3ddc307bc73,Phillip Miller,win,Decision - Unanimous,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Phillip Miller"", ""James Zikic""], ""KD"": [""0"", ""0""], ""Sig. str."": [""30 of 53"", ""29 of 66""], ""Sig. str. %"": [""56%"", ""43%""], ""Total str."": [""82 of 114"", ""55 of 93""], ""Td"": [""4 of 22"", ""0 of 1""], ""Td %"": [""18%"", ""0%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""9:40"", ""2:47""]}], ""fighters"": [""Phillip Miller"", ""James Zikic""]}",Per round RD1 13 of 24 - 54% 6 of 8 - 75% RD2 8 of 13 - 61% 5 of 13 - 38% RD3 9 of 16 - 56% 18 of 45 - 40% Landed Attempted
UFC 38: Brawl at the Hall,http://ufcstats.com/event-details/1dc56b59cb28425d,http://ufcstats.com/fight-details/1531cb3152157ada,Renato Sobral | Elvis Sinosic,d468288756ae3982 | 817e0bdf08efce2e,Renato Sobral,win,Decision - Unanimous,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Renato Sobral"", ""Elvis Sinosic""], ""KD"": [""0"", ""0""], ""Sig. str."": [""42 of 90"", ""7 of 20""], ""Sig. str. %"": [""46%"", ""35%""], ""Total str."": [""117 of 174"", ""79 of 99""], ""Td"": [""4 of 4"", ""0 of 1""], ""Td %"": [""100%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""13:00"", ""0:03""]}], ""fighters"": [""Renato Sobral"", ""Elvis Sinosic""]}",Per round RD1 14 of 36 - 38% 4 of 9 - 44% RD2 15 of 32 - 46% 1 of 4 - 25% RD3 13 of 22 - 59% 2 of 7 - 28% Landed Attempted
UFC 38: Brawl at the Hall,http://ufcstats.com/event-details/1dc56b59cb28425d,http://ufcstats.com/fight-details/b5c4fbd6e1d94594,Evan Tanner | Chris Haseman,8f2d9ee27f206f1f | 5bd533d50c8e7b8a,Evan Tanner,win,Decision - Unanimous,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Evan Tanner"", ""Chris Haseman""], ""KD"": [""0"", ""0""], ""Sig. str."": [""70 of 98"", ""14 of 20""], ""Sig. str. %"": [""71%"", ""70%""], ""Total str."": [""131 of 161"", ""49 of 56""], ""Td"": [""3 of 5"", ""0 of 0""], ""Td %"": [""60%"", ""---""], ""Sub. att"": [""0"", ""2""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""13:49"", ""0:14""]}], ""fighters"": [""Evan Tanner"", ""Chris Haseman""]}",Per round RD1 13 of 15 - 86% 7 of 9 - 77% RD2 21 of 30 - 70% 4 of 5 - 80% RD3 36 of 53 - 67% 3 of 6 - 50% Landed Attempted
UFC 37.5: As Real As It Gets,http://ufcstats.com/event-details/9ccdd2ce45903f34,http://ufcstats.com/fight-details/2d1c4027b8e50a0d,Chuck Liddell | Vitor Belfort,a390eb8a9b2df298 | 0ee783aa00e468f0,Chuck Liddell,win,Decision - Unanimous,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Chuck Liddell"", ""Vitor Belfort""], ""KD"": [""1"", ""0""], ""Sig. str."": [""43 of 78"", ""20 of 42""], ""Sig. str. %"": [""55%"", ""47%""], ""Total str."": [""59 of 95"", ""26 of 49""], ""Td"": [""0 of 0"", ""3 of 4""], ""Td %"": [""---"", ""75%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:34"", ""2:07""]}], ""fighters"": [""Chuck Liddell"", ""Vitor Belfort""]}",Per round RD1 13 of 17 - 76% 8 of 11 - 72% RD2 16 of 31 - 51% 5 of 10 - 50% RD3 14 of 30 - 46% 7 of 21 - 33% Landed Attempted
UFC 37.5: As Real As It Gets,http://ufcstats.com/event-details/9ccdd2ce45903f34,http://ufcstats.com/fight-details/255da7afa89eb0e5,Benji Radach | Nick Serra,01b39decaf0abf6a | 1975c2272ba40e71,Benji Radach,win,Decision - Unanimous,3,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Benji Radach"", ""Nick Serra""], ""KD"": [""1"", ""0""], ""Sig. str."": [""26 of 46"", ""0 of 8""], ""Sig. str. %"": [""56%"", ""0%""], ""Total str."": [""67 of 92"", ""23 of 31""], ""Td"": [""0 of 0"", ""1 of 10""], ""Td %"": [""---"", ""10%""], ""Sub. att"": [""0"", ""2""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""10:11"", ""1:45""]}], ""fighters"": [""Benji Radach"", ""Nick Serra""]}",Per round RD1 17 of 27 - 62% 0 of 3 - 0% RD2 2 of 4 - 50% 0 of 1 - 0% RD3 7 of 15 - 46% 0 of 4 - 0% Landed Attempted
UFC 37.5: As Real As It Gets,http://ufcstats.com/event-details/9ccdd2ce45903f34,http://ufcstats.com/fight-details/3c27780140809908,Pete Spratt | Zach Light,c3ea8deeba00462b | 5d7c18191b8aa432,Pete Spratt,win,Submission,1,2:25,Welterweight,"{""rows"": [{""Fighter"": [""Pete Spratt"", ""Zach Light""], ""KD"": [""0"", ""0""], ""Sig. str."": [""3 of 5"", ""2 of 5""], ""Sig. str. %"": [""60%"", ""40%""], ""Total str."": [""5 of 7"", ""13 of 16""], ""Td"": [""0 of 0"", ""1 of 1""], ""Td %"": [""---"", ""100%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:03"", ""2:04""]}], ""fighters"": [""Pete Spratt"", ""Zach Light""]}",Per round RD1 3 of 5 - 60% 2 of 5 - 40% Landed Attempted
UFC 37.5: As Real As It Gets,http://ufcstats.com/event-details/9ccdd2ce45903f34,http://ufcstats.com/fight-details/37ae54e5a84fd646,Robbie Lawler | Steve Berger,f2925e6db404bf1d | 21b1132949f2a9b0,Robbie Lawler,win,KO/TKO,2,0:27,Welterweight,"{""rows"": [{""Fighter"": [""Robbie Lawler"", ""Steve Berger""], ""KD"": [""1"", ""0""], ""Sig. str."": [""28 of 51"", ""11 of 37""], ""Sig. str. %"": [""54%"", ""29%""], ""Total str."": [""39 of 62"", ""28 of 54""], ""Td"": [""1 of 1"", ""1 of 3""], ""Td %"": [""100%"", ""33%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:02"", ""0:26""]}], ""fighters"": [""Robbie Lawler"", ""Steve Berger""]}",Per round RD1 23 of 43 - 53% 11 of 37 - 29% RD2 5 of 8 - 62% 0 of 0 - 0% Landed Attempted
